entity,old_id,new_id,status,match_basis,candidate_new_ids
rural,1180005001,118000500010001,matched,legacy-id-parent-and-name,118000500010001
rural,1180005002,118000500020002,matched,legacy-id-parent-and-name,118000500020002
rural,1180005003,118000500010003,matched,legacy-id-parent-and-name,118000500010003
rural,1180006001,118000600030001,matched,legacy-id-parent-and-name,118000600030001
rural,1180006002,118000600030002,matched,legacy-id-parent-and-name,118000600030002
rural,1180006004,118000600020004,matched,legacy-id-parent-and-name,118000600020004
rural,1180006005,118000600020005,matched,legacy-id-parent-and-name,118000600020005
rural,1180007001,118000700020001,matched,legacy-id-parent-and-name,118000700020001
rural,1180008001,,not_found,no-current-legacy-id-province-county-normalized-name-match,
rural,1180008002,,not_found,no-current-legacy-id-province-county-normalized-name-match,
rural,1180009001,118000900010001,matched,legacy-id-parent-and-name,118000900010001
rural,1180009002,118000900010002,matched,legacy-id-parent-and-name,118000900010002
rural,1180009003,118000900010003,matched,legacy-id-parent-and-name,118000900010003
rural,1190001001,119000100030001,matched,legacy-id-parent-and-name,119000100030001
rural,1190001002,119000100030002,matched,legacy-id-parent-and-name,119000100030002
rural,1190001003,119000100030003,matched,legacy-id-parent-and-name,119000100030003
rural,1190001004,119000100030004,matched,legacy-id-parent-and-name,119000100030004
rural,1190001005,119000100030005,matched,legacy-id-parent-and-name,119000100030005
rural,1190003001,119000300010001,matched,legacy-id-parent-and-name,119000300010001
rural,1190003002,119000300010002,matched,legacy-id-parent-and-name,119000300010002
rural,1190003003,119000300030003,matched,legacy-id-parent-and-name,119000300030003
rural,1190003005,119000300030005,matched,legacy-id-parent-and-name,119000300030005
rural,1190003006,119000300030006,matched,legacy-id-parent-and-name,119000300030006
rural,1190004001,119000400020001,matched,legacy-id-parent-and-name,119000400020001
rural,1190004002,119000400060002,matched,legacy-id-parent-and-name,119000400060002
rural,1190004003,119000400020003,matched,legacy-id-parent-and-name,119000400020003
rural,1190004004,119000400020004,matched,legacy-id-parent-and-name,119000400020004
rural,1190004005,119000400020005,matched,legacy-id-parent-and-name,119000400020005
rural,1190004006,119000400050006,matched,legacy-id-parent-and-name,119000400050006
rural,1190006001,119000600010001,matched,legacy-id-parent-and-name,119000600010001
rural,1190006002,119000600020002,matched,legacy-id-parent-and-name,119000600020002
rural,1190006003,119000600020003,matched,legacy-id-parent-and-name,119000600020003
rural,1190007001,119000700010001,matched,legacy-id-parent-and-name,119000700010001
rural,1190007002,119000700010002,matched,legacy-id-parent-and-name,119000700010002
rural,1190008001,119000800010001,matched,legacy-id-parent-and-name,119000800010001
rural,1190008002,119000800010002,matched,legacy-id-parent-and-name,119000800010002
rural,1190009001,119000900010001,matched,legacy-id-parent-and-name,119000900010001
rural,1190009002,119000900010002,matched,legacy-id-parent-and-name,119000900010002
rural,1190009004,119000900020004,matched,legacy-id-parent-and-name,119000900020004
rural,1190009005,119000900020005,matched,legacy-id-parent-and-name,119000900020005
rural,1200001001,120000100010001,matched,legacy-id-parent-and-name,120000100010001
rural,1200001002,120000100010002,matched,legacy-id-parent-and-name,120000100010002
rural,1200001003,120000100010003,matched,legacy-id-parent-and-name,120000100010003
rural,1200002001,120000200010001,matched,legacy-id-parent-and-name,120000200010001
rural,1200003001,120000300010001,matched,legacy-id-parent-and-name,120000300010001
rural,1200003002,120000300010002,matched,legacy-id-parent-and-name,120000300010002
rural,1200003003,120000300030003,matched,legacy-id-parent-and-name,120000300030003
rural,1200004001,120000400020001,matched,legacy-id-parent-and-name,120000400020001
rural,1200004002,120000400010002,matched,legacy-id-parent-and-name,120000400010002
rural,1200004004,120000400020004,matched,legacy-id-parent-and-name,120000400020004
rural,1200005001,120000500010001,matched,legacy-id-parent-and-name,120000500010001
rural,1200005002,120000500010002,matched,legacy-id-parent-and-name,120000500010002
rural,1200006001,120000600010001,matched,legacy-id-parent-and-name,120000600010001
rural,1200006002,120000600010002,matched,legacy-id-parent-and-name,120000600010002
rural,1200007001,120000700010001,matched,legacy-id-parent-and-name,120000700010001
rural,1200007002,120000700010002,matched,legacy-id-parent-and-name,120000700010002
rural,1200007003,120000700010003,matched,legacy-id-parent-and-name,120000700010003
rural,1200008001,120000800010001,matched,legacy-id-parent-and-name,120000800010001
rural,1200008002,120000800010002,matched,legacy-id-parent-and-name,120000800010002
rural,1210001001,121000100030001,matched,legacy-id-parent-and-name,121000100030001
rural,1210001002,121000100010002,matched,legacy-id-parent-and-name,121000100010002
rural,1210001003,121000100010003,matched,legacy-id-parent-and-name,121000100010003
rural,1210002001,121000200020001,matched,legacy-id-parent-and-name,121000200020001
rural,1210002002,121000200020002,matched,legacy-id-parent-and-name,121000200020002
rural,1210002003,121000200020003,matched,legacy-id-parent-and-name,121000200020003
rural,1210003001,121000300020001,matched,legacy-id-parent-and-name,121000300020001
rural,1210003002,121000300020002,matched,legacy-id-parent-and-name,121000300020002
rural,1210003003,121000300020003,matched,legacy-id-province-county-normalized-name,121000300020003
rural,1210003004,121000300020004,matched,legacy-id-province-county-normalized-name,121000300020004
rural,1210003005,121000300020005,matched,legacy-id-parent-and-name,121000300020005
rural,1210004001,121000400010001,matched,legacy-id-parent-and-name,121000400010001
rural,1210004002,121000400010002,matched,legacy-id-parent-and-name,121000400010002
rural,1210004003,121000400010003,matched,legacy-id-parent-and-name,121000400010003
rural,1210004004,121000400010004,matched,legacy-id-parent-and-name,121000400010004
rural,1210004005,121000400010005,matched,legacy-id-parent-and-name,121000400010005
rural,1210005001,121000500050001,matched,legacy-id-parent-and-name,121000500050001
rural,1210005002,121000500030002,matched,legacy-id-parent-and-name,121000500030002
rural,1210005003,121000500030003,matched,legacy-id-parent-and-name,121000500030003
rural,1210006001,121000600020001,matched,legacy-id-parent-and-name,121000600020001
rural,1210006002,121000600010002,matched,legacy-id-parent-and-name,121000600010002
rural,1210007001,121000700010001,matched,legacy-id-parent-and-name,121000700010001
rural,1210007002,121000700010002,matched,legacy-id-parent-and-name,121000700010002
rural,1210008001,121000800020001,matched,legacy-id-parent-and-name,121000800020001
rural,1210009001,121000900030001,matched,legacy-id-parent-and-name,121000900030001
rural,1210009002,121000900010002,matched,legacy-id-province-county-normalized-name,121000900010002
rural,1220001001,122000100010001,matched,legacy-id-parent-and-name,122000100010001
rural,1220001003,122000100020003,matched,legacy-id-parent-and-name,122000100020003
rural,1220002001,122000200040001,matched,legacy-id-parent-and-name,122000200040001
rural,1220002002,122000200030002,matched,legacy-id-parent-and-name,122000200030002
rural,1220002003,122000200030003,matched,legacy-id-parent-and-name,122000200030003
rural,1220002005,122000200040005,matched,legacy-id-parent-and-name,122000200040005
rural,1220002007,122000200040007,matched,legacy-id-parent-and-name,122000200040007
rural,1220002008,122000200040008,matched,legacy-id-parent-and-name,122000200040008
rural,1220003001,122000300020001,matched,legacy-id-parent-and-name,122000300020001
rural,1220003002,122000300020002,matched,legacy-id-parent-and-name,122000300020002
rural,1220003003,122000300030003,matched,legacy-id-parent-and-name,122000300030003
rural,1220004001,122000400020001,matched,legacy-id-parent-and-name,122000400020001
rural,1220004002,122000400010002,matched,legacy-id-parent-and-name,122000400010002
rural,1220004003,122000400020003,matched,legacy-id-parent-and-name,122000400020003
rural,1220004004,122000400010004,matched,legacy-id-parent-and-name,122000400010004
rural,1220005001,122000500020001,matched,legacy-id-parent-and-name,122000500020001
rural,1220005002,122000500020002,matched,legacy-id-parent-and-name,122000500020002
rural,1220005003,122000500020003,matched,legacy-id-parent-and-name,122000500020003
rural,1220005005,122000500030005,matched,legacy-id-parent-and-name,122000500030005
rural,1220006001,122000600020001,matched,legacy-id-parent-and-name,122000600020001
rural,1220006002,122000600030002,matched,legacy-id-parent-and-name,122000600030002
rural,1220006003,122000600020003,matched,legacy-id-parent-and-name,122000600020003
rural,1220006004,122000600020004,matched,legacy-id-parent-and-name,122000600020004
rural,1220007001,122000700010001,matched,legacy-id-parent-and-name,122000700010001
rural,1220007002,122000700010002,matched,legacy-id-parent-and-name,122000700010002
rural,1220007003,122000700010003,matched,legacy-id-parent-and-name,122000700010003
rural,1220007006,122000700020006,matched,legacy-id-parent-and-name,122000700020006
rural,1220007007,122000700020007,matched,legacy-id-parent-and-name,122000700020007
rural,1220008001,122000800020001,matched,legacy-id-parent-and-name,122000800020001
rural,1220008002,122000800010002,matched,legacy-id-parent-and-name,122000800010002
rural,1220008003,122000800010003,matched,legacy-id-parent-and-name,122000800010003
rural,1220009001,122000900010001,matched,legacy-id-parent-and-name,122000900010001
rural,1220009002,122000900010002,matched,legacy-id-parent-and-name,122000900010002
rural,1220009003,122000900020003,matched,legacy-id-parent-and-name,122000900020003
rural,1230001001,123000100010001,matched,legacy-id-parent-and-name,123000100010001
rural,1230001002,123000100030002,matched,legacy-id-parent-and-name,123000100030002
rural,1230002001,123000200020001,matched,legacy-id-parent-and-name,123000200020001
rural,1230002002,123000200030002,matched,legacy-id-parent-and-name,123000200030002
rural,1230002003,123000200020003,matched,legacy-id-parent-and-name,123000200020003
rural,1230002004,123000200020004,matched,legacy-id-province-county-normalized-name,123000200020004
rural,1230003001,123000300020001,matched,legacy-id-province-county-normalized-name,123000300020001
rural,1230003002,123000300030002,matched,legacy-id-parent-and-name,123000300030002
rural,1230003003,123000300020003,matched,legacy-id-parent-and-name,123000300020003
rural,1230004001,123000400010001,matched,legacy-id-parent-and-name,123000400010001
rural,1230004002,123000400020002,matched,legacy-id-province-county-normalized-name,123000400020002
rural,1230006001,123000600020001,matched,legacy-id-parent-and-name,123000600020001
rural,1230006002,123000600020002,matched,legacy-id-province-county-normalized-name,123000600020002
rural,1230006003,123000600030003,matched,legacy-id-parent-and-name,123000600030003
rural,1230009001,123000900030001,matched,legacy-id-parent-and-name,123000900030001
rural,1230009002,123000900030002,matched,legacy-id-parent-and-name,123000900030002
rural,1230009004,123000900020004,matched,legacy-id-parent-and-name,123000900020004
rural,1230009006,123000900020006,matched,legacy-id-province-county-normalized-name,123000900020006
rural,1230009008,123000900020008,matched,legacy-id-parent-and-name,123000900020008
rural,1230009009,123000900020009,matched,legacy-id-parent-and-name,123000900020009
rural,1240001001,124000100010001,matched,legacy-id-parent-and-name,124000100010001
rural,1240001002,124000100010002,matched,legacy-id-parent-and-name,124000100010002
rural,1240001003,124000100040003,matched,legacy-id-parent-and-name,124000100040003
rural,1240001004,124000100010004,matched,legacy-id-parent-and-name,124000100010004
rural,1240001005,124000100010005,matched,legacy-id-parent-and-name,124000100010005
rural,1240001007,124000100010007,matched,legacy-id-parent-and-name,124000100010007
rural,1240002001,124000200010001,matched,legacy-id-parent-and-name,124000200010001
rural,1240002002,124000200020002,matched,legacy-id-parent-and-name,124000200020002
rural,1240002004,124000200010004,matched,legacy-id-parent-and-name,124000200010004
rural,1240003001,124000300030001,matched,legacy-id-parent-and-name,124000300030001
rural,1240003002,124000300010002,matched,legacy-id-parent-and-name,124000300010002
rural,1240003003,124000300030003,matched,legacy-id-parent-and-name,124000300030003
rural,1240004001,124000400010001,matched,legacy-id-parent-and-name,124000400010001
rural,1240004002,124000400030002,matched,legacy-id-parent-and-name,124000400030002
rural,1240004003,124000400010003,matched,legacy-id-parent-and-name,124000400010003
rural,1240004005,124000400020005,matched,legacy-id-parent-and-name,124000400020005
rural,1240005001,124000500050001,matched,legacy-id-parent-and-name,124000500050001
rural,1240005002,124000500040002,matched,legacy-id-parent-and-name,124000500040002
rural,1240005003,124000500040003,matched,legacy-id-parent-and-name,124000500040003
rural,1240005004,124000500040004,matched,legacy-id-parent-and-name,124000500040004
rural,1240005005,124000500040005,matched,legacy-id-parent-and-name,124000500040005
rural,1240005006,124000500040006,matched,legacy-id-parent-and-name,124000500040006
rural,1240006001,124000600030001,matched,legacy-id-parent-and-name,124000600030001
rural,1240006002,124000600030002,matched,legacy-id-parent-and-name,124000600030002
rural,1240006003,124000600010003,matched,legacy-id-parent-and-name,124000600010003
rural,1240006004,124000600010004,matched,legacy-id-parent-and-name,124000600010004
rural,1240007001,124000700010001,matched,legacy-id-parent-and-name,124000700010001
rural,1240007002,124000700010002,matched,legacy-id-parent-and-name,124000700010002
rural,1240008001,124000800010001,matched,legacy-id-parent-and-name,124000800010001
rural,1240008002,124000800010002,matched,legacy-id-parent-and-name,124000800010002
rural,1240008003,124000800020003,matched,legacy-id-parent-and-name,124000800020003
rural,1240008004,124000800020004,matched,legacy-id-parent-and-name,124000800020004
rural,1240009001,124000900010001,matched,legacy-id-parent-and-name,124000900010001
rural,1240009002,124000900010002,matched,legacy-id-parent-and-name,124000900010002
rural,1240009003,124000900010003,matched,legacy-id-parent-and-name,124000900010003
rural,1250001001,125000100020001,matched,legacy-id-parent-and-name,125000100020001
rural,1250001002,125000100030002,matched,legacy-id-parent-and-name,125000100030002
rural,1250001003,125000100030003,matched,legacy-id-parent-and-name,125000100030003
rural,1250002001,125000200010001,matched,legacy-id-parent-and-name,125000200010001
rural,1250002002,125000200010002,matched,legacy-id-parent-and-name,125000200010002
rural,1250003001,125000300010001,matched,legacy-id-parent-and-name,125000300010001
rural,1250003002,125000300010002,matched,legacy-id-parent-and-name,125000300010002
rural,1260001001,126000100020001,matched,legacy-id-parent-and-name,126000100020001
rural,1260001002,126000100020002,matched,legacy-id-parent-and-name,126000100020002
rural,1260001003,126000100040003,matched,legacy-id-parent-and-name,126000100040003
rural,1260001004,126000100040004,matched,legacy-id-parent-and-name,126000100040004
rural,1260001005,126000100040005,matched,legacy-id-parent-and-name,126000100040005
rural,1260002001,126000200010001,matched,legacy-id-parent-and-name,126000200010001
rural,1260002002,126000200010002,matched,legacy-id-parent-and-name,126000200010002
rural,1260002003,126000200040003,matched,legacy-id-parent-and-name,126000200040003
rural,1260003001,126000300020001,matched,legacy-id-parent-and-name,126000300020001
rural,1260003002,126000300020002,matched,legacy-id-parent-and-name,126000300020002
rural,1260003003,126000300020003,matched,legacy-id-parent-and-name,126000300020003
rural,1260003004,126000300040004,matched,legacy-id-parent-and-name,126000300040004
rural,1260004001,126000400010001,matched,legacy-id-parent-and-name,126000400010001
rural,1260004002,126000400010002,matched,legacy-id-parent-and-name,126000400010002
rural,1260004003,126000400020003,matched,legacy-id-parent-and-name,126000400020003
rural,1260005001,126000500010001,matched,legacy-id-parent-and-name,126000500010001
rural,1260005002,126000500010002,matched,legacy-id-parent-and-name,126000500010002
rural,1260006001,126000600010001,matched,legacy-id-parent-and-name,126000600010001
rural,1260006002,126000600010002,matched,legacy-id-parent-and-name,126000600010002
rural,1260006003,126000600010003,matched,legacy-id-parent-and-name,126000600010003
rural,1270001001,127000100010001,matched,legacy-id-parent-and-name,127000100010001
rural,1270001002,127000100010002,matched,legacy-id-parent-and-name,127000100010002
rural,1270002001,127000200020001,matched,legacy-id-parent-and-name,127000200020001
rural,1270002002,127000200020002,matched,legacy-id-parent-and-name,127000200020002
rural,1270003001,127000300020001,matched,legacy-id-parent-and-name,127000300020001
rural,1270003002,127000300010002,matched,legacy-id-parent-and-name,127000300010002
rural,1270003003,127000300010003,matched,legacy-id-parent-and-name,127000300010003
rural,1270004001,127000400010001,matched,legacy-id-parent-and-name,127000400010001
rural,1270004002,127000400010002,matched,legacy-id-parent-and-name,127000400010002
rural,1270004003,127000400010003,matched,legacy-id-parent-and-name,127000400010003
rural,1270005001,127000500020001,matched,legacy-id-parent-and-name,127000500020001
rural,1270005002,127000500030002,matched,legacy-id-parent-and-name,127000500030002
rural,1270005003,127000500020003,matched,legacy-id-parent-and-name,127000500020003
rural,1270005004,127000500020004,matched,legacy-id-parent-and-name,127000500020004
rural,1270006001,127000600020001,matched,legacy-id-parent-and-name,127000600020001
rural,1270006002,127000600020002,matched,legacy-id-parent-and-name,127000600020002
rural,1270006003,127000600040003,matched,legacy-id-parent-and-name,127000600040003
rural,1270006004,127000600040004,matched,legacy-id-parent-and-name,127000600040004
rural,1270007001,127000700040001,matched,legacy-id-parent-and-name,127000700040001
rural,1270007002,127000700040002,matched,legacy-id-parent-and-name,127000700040002
rural,1270008001,127000800010001,matched,legacy-id-parent-and-name,127000800010001
rural,1270008002,127000800010002,matched,legacy-id-parent-and-name,127000800010002
rural,1270008003,127000800020003,matched,legacy-id-parent-and-name,127000800020003
rural,1270009001,127000900020001,matched,legacy-id-parent-and-name,127000900020001
rural,1270009002,127000900030002,matched,legacy-id-parent-and-name,127000900030002
rural,1270009004,127000900020004,matched,legacy-id-parent-and-name,127000900020004
rural,1280001001,128000100020001,matched,legacy-id-parent-and-name,128000100020001
rural,1280001002,128000100030002,matched,legacy-id-parent-and-name,128000100030002
rural,1280001004,128000100020004,matched,legacy-id-parent-and-name,128000100020004
rural,1280001005,128000100020005,matched,legacy-id-parent-and-name,128000100020005
rural,1280002001,128000200040001,matched,legacy-id-parent-and-name,128000200040001
rural,1280002002,128000200040002,matched,legacy-id-parent-and-name,128000200040002
rural,1280002003,128000200040003,matched,legacy-id-parent-and-name,128000200040003
rural,1280003001,128000300010001,matched,legacy-id-parent-and-name,128000300010001
rural,1280003002,128000300010002,matched,legacy-id-parent-and-name,128000300010002
rural,1280004001,128000400010001,matched,legacy-id-parent-and-name,128000400010001
rural,1280004002,128000400010002,matched,legacy-id-parent-and-name,128000400010002
rural,1280004003,128000400020003,matched,legacy-id-parent-and-name,128000400020003
rural,1280004004,128000400020004,matched,legacy-id-parent-and-name,128000400020004
rural,1280004005,128000400020005,matched,legacy-id-parent-and-name,128000400020005
rural,1280005001,128000500010001,matched,legacy-id-parent-and-name,128000500010001
rural,1280005002,128000500010002,matched,legacy-id-parent-and-name,128000500010002
rural,1280005003,128000500020003,matched,legacy-id-parent-and-name,128000500020003
rural,1280006001,128000600010001,matched,legacy-id-parent-and-name,128000600010001
rural,1280006002,128000600010002,matched,legacy-id-parent-and-name,128000600010002
rural,1280007001,128000700010001,matched,legacy-id-parent-and-name,128000700010001
rural,1280007002,128000700010002,matched,legacy-id-parent-and-name,128000700010002
rural,1280008001,128000800010001,matched,legacy-id-parent-and-name,128000800010001
rural,1280008002,128000800010002,matched,legacy-id-parent-and-name,128000800010002
rural,1280009001,128000900010001,matched,legacy-id-parent-and-name,128000900010001
rural,1280009002,128000900010002,matched,legacy-id-parent-and-name,128000900010002
rural,1290001001,129000100040001,matched,legacy-id-parent-and-name,129000100040001
rural,1290001003,129000100040003,matched,legacy-id-parent-and-name,129000100040003
rural,1290001004,129000100040004,matched,legacy-id-parent-and-name,129000100040004
rural,1290001005,129000100040005,matched,legacy-id-parent-and-name,129000100040005
rural,1290001007,129000100040007,matched,legacy-id-parent-and-name,129000100040007
rural,1290001008,129000100040008,matched,legacy-id-parent-and-name,129000100040008
rural,1290002001,129000200020001,matched,legacy-id-parent-and-name,129000200020001
rural,1290002002,129000200010002,matched,legacy-id-parent-and-name,129000200010002
rural,1290002003,129000200010003,matched,legacy-id-parent-and-name,129000200010003
rural,1290003001,129000300020001,matched,legacy-id-parent-and-name,129000300020001
rural,1290003002,129000300010002,matched,legacy-id-parent-and-name,129000300010002
rural,1290003003,129000300010003,matched,legacy-id-parent-and-name,129000300010003
rural,1290004001,129000400020001,matched,legacy-id-parent-and-name,129000400020001
rural,1290004002,129000400020002,matched,legacy-id-parent-and-name,129000400020002
rural,1290004003,129000400030003,matched,legacy-id-parent-and-name,129000400030003
rural,1290005001,129000500010001,matched,legacy-id-parent-and-name,129000500010001
rural,1290005002,129000500020002,matched,legacy-id-parent-and-name,129000500020002
rural,1290005003,129000500010003,matched,legacy-id-parent-and-name,129000500010003
rural,1290006001,129000600010001,matched,legacy-id-parent-and-name,129000600010001
rural,1290006002,129000600010002,matched,legacy-id-parent-and-name,129000600010002
rural,1290007001,129000700030001,matched,legacy-id-parent-and-name,129000700030001
rural,1290007002,129000700030002,matched,legacy-id-parent-and-name,129000700030002
rural,1290008001,129000800010001,matched,legacy-id-parent-and-name,129000800010001
rural,1290008002,129000800010002,matched,legacy-id-parent-and-name,129000800010002
rural,1290009001,129000900030001,matched,legacy-id-parent-and-name,129000900030001
rural,1290009002,129000900030002,matched,legacy-id-parent-and-name,129000900030002
rural,1300001001,130000100010001,matched,legacy-id-parent-and-name,130000100010001
rural,1300001002,130000100010002,matched,legacy-id-parent-and-name,130000100010002
rural,1300001003,130000100010003,matched,legacy-id-parent-and-name,130000100010003
rural,1300002001,130000200010001,matched,legacy-id-parent-and-name,130000200010001
rural,1300002002,130000200010002,matched,legacy-id-parent-and-name,130000200010002
rural,1300003001,130000300010001,matched,legacy-id-parent-and-name,130000300010001
rural,1300003002,130000300010002,matched,legacy-id-parent-and-name,130000300010002
rural,1300003003,130000300010003,matched,legacy-id-parent-and-name,130000300010003
rural,1300004001,130000400010001,matched,legacy-id-parent-and-name,130000400010001
rural,1300004002,130000400010002,matched,legacy-id-parent-and-name,130000400010002
rural,1300005001,130000500010001,matched,legacy-id-parent-and-name,130000500010001
rural,1300005002,130000500010002,matched,legacy-id-parent-and-name,130000500010002
rural,1300006001,130000600010001,matched,legacy-id-parent-and-name,130000600010001
rural,1300006002,130000600010002,matched,legacy-id-parent-and-name,130000600010002
rural,1300007001,130000700010001,matched,legacy-id-parent-and-name,130000700010001
rural,1300007002,130000700010002,matched,legacy-id-parent-and-name,130000700010002
rural,10000010010,100000100020010,matched,legacy-id-parent-and-name,100000100020010
rural,10000012002,1000001200020002,matched,legacy-id-parent-and-name,1000001200020002
rural,10000012003,1000001200010003,matched,legacy-id-parent-and-name,1000001200010003
rural,10000012001,1000001200020001,matched,legacy-id-parent-and-name,1000001200020001
rural,10000010001,1000001000010001,matched,legacy-id-parent-and-name,1000001000010001
rural,10000010002,1000001000010002,matched,legacy-id-parent-and-name,1000001000010002
rural,10000010003,1000001000010003,matched,legacy-id-parent-and-name,1000001000010003
rural,10000011001,1000001100010001,matched,legacy-id-parent-and-name,1000001100010001
rural,10000011004,1000001100010004,matched,legacy-id-parent-and-name,1000001100010004
rural,10000011002,1000001100020002,matched,legacy-id-parent-and-name,1000001100020002
rural,10000013001,1000001300010001,matched,legacy-id-parent-and-name,1000001300010001
rural,10000013002,1000001300010002,matched,legacy-id-parent-and-name,1000001300010002
rural,10100010001,1010001000010001,matched,legacy-id-parent-and-name,1010001000010001
rural,10100010003,1010001000010003,matched,legacy-id-parent-and-name,1010001000010003
rural,10100010004,1010001000010004,matched,legacy-id-parent-and-name,1010001000010004
rural,10100010002,1010001000020002,matched,legacy-id-parent-and-name,1010001000020002
rural,10100011001,1010001100020001,matched,legacy-id-parent-and-name,1010001100020001
rural,10100011002,1010001100020002,matched,legacy-id-parent-and-name,1010001100020002
rural,10100011005,1010001100020005,matched,legacy-id-parent-and-name,1010001100020005
rural,10100011006,1010001100020006,matched,legacy-id-parent-and-name,1010001100020006
rural,10100011007,1010001100020007,matched,legacy-id-parent-and-name,1010001100020007
rural,10100012001,1010001200010001,matched,legacy-id-parent-and-name,1010001200010001
rural,10100012002,1010001200010002,matched,legacy-id-parent-and-name,1010001200010002
rural,10100013001,1010001300010001,matched,legacy-id-parent-and-name,1010001300010001
rural,10100013002,1010001300010002,matched,legacy-id-parent-and-name,1010001300010002
rural,10100013003,1010001300010003,matched,legacy-id-parent-and-name,1010001300010003
rural,10100014001,1010001400010001,matched,legacy-id-parent-and-name,1010001400010001
rural,10100014002,1010001400010002,matched,legacy-id-parent-and-name,1010001400010002
rural,10100015001,1010001500010001,matched,legacy-id-parent-and-name,1010001500010001
rural,10100015002,1010001500010002,matched,legacy-id-parent-and-name,1010001500010002
rural,10100015003,1010001500020003,matched,legacy-id-parent-and-name,1010001500020003
rural,10100016001,1010001600010001,matched,legacy-id-parent-and-name,1010001600010001
rural,10100016002,1010001600010002,matched,legacy-id-parent-and-name,1010001600010002
rural,10100017001,1010001700010001,matched,legacy-id-parent-and-name,1010001700010001
rural,10100017002,1010001700010002,matched,legacy-id-parent-and-name,1010001700010002
rural,10200014003,1020001400010003,matched,legacy-id-parent-and-name,1020001400010003
rural,10200014001,1020001400020001,matched,legacy-id-parent-and-name,1020001400020001
rural,10200010001,1020001000020001,matched,legacy-id-parent-and-name,1020001000020001
rural,10200010002,1020001000020002,matched,legacy-id-parent-and-name,1020001000020002
rural,10200010004,1020001000020004,matched,legacy-id-parent-and-name,1020001000020004
rural,10200010005,1020001000020005,matched,legacy-id-parent-and-name,1020001000020005
rural,10200010006,1020001000020006,matched,legacy-id-parent-and-name,1020001000020006
rural,10200014002,1020001400010002,matched,legacy-id-parent-and-name,1020001400010002
rural,10200016002,1020001600030002,matched,legacy-id-parent-and-name,1020001600030002
rural,10200016001,1020001600040001,matched,legacy-id-parent-and-name,1020001600040001
rural,10200015001,1020001500020001,matched,legacy-id-parent-and-name,1020001500020001
rural,10200015002,1020001500020002,matched,legacy-id-parent-and-name,1020001500020002
rural,10200015003,1020001500020003,matched,legacy-id-parent-and-name,1020001500020003
rural,10200018001,1020001800010001,matched,legacy-id-parent-and-name,1020001800010001
rural,10200018002,1020001800010002,matched,legacy-id-parent-and-name,1020001800010002
rural,10200018003,1020001800020003,matched,legacy-id-parent-and-name,1020001800020003
rural,10200019001,1020001900010001,matched,legacy-id-parent-and-name,1020001900010001
rural,10200019002,1020001900010002,matched,legacy-id-parent-and-name,1020001900010002
rural,10200019003,1020001900010003,matched,legacy-id-parent-and-name,1020001900010003
rural,10200022001,1020002200020001,matched,legacy-id-parent-and-name,1020002200020001
rural,10200022002,1020002200020002,matched,legacy-id-parent-and-name,1020002200020002
rural,10200020001,1020002000020001,matched,legacy-id-parent-and-name,1020002000020001
rural,10200020002,1020002000020002,matched,legacy-id-parent-and-name,1020002000020002
rural,10200021001,1020002100010001,matched,legacy-id-parent-and-name,1020002100010001
rural,10200021003,1020002100010003,matched,legacy-id-parent-and-name,1020002100010003
rural,10200021002,1020002100020002,matched,legacy-id-parent-and-name,1020002100020002
rural,10200023001,1020002300010001,matched,legacy-id-parent-and-name,1020002300010001
rural,10200023002,1020002300010002,matched,legacy-id-parent-and-name,1020002300010002
rural,10200024001,1020002400010001,matched,legacy-id-parent-and-name,1020002400010001
rural,10200024002,1020002400010002,matched,legacy-id-parent-and-name,1020002400010002
rural,10200025001,1020002500010001,matched,legacy-id-parent-and-name,1020002500010001
rural,10200025002,1020002500010002,matched,legacy-id-parent-and-name,1020002500010002
rural,10200025003,1020002500010003,matched,legacy-id-parent-and-name,1020002500010003
rural,10200026001,1020002600010001,matched,legacy-id-parent-and-name,1020002600010001
rural,10200026002,1020002600010002,matched,legacy-id-parent-and-name,1020002600010002
rural,10200027001,1020002700010001,matched,legacy-id-parent-and-name,1020002700010001
rural,10200027002,1020002700010002,matched,legacy-id-parent-and-name,1020002700010002
rural,10200028001,1020002800010001,matched,legacy-id-parent-and-name,1020002800010001
rural,10200028002,1020002800010002,matched,legacy-id-parent-and-name,1020002800010002
rural,10300010002,,not_found,no-current-legacy-id-province-county-normalized-name-match,
rural,10300010001,,not_found,no-current-legacy-id-province-county-normalized-name-match,
rural,10300010003,,not_found,no-current-legacy-id-province-county-normalized-name-match,
rural,10300010004,,not_found,no-current-legacy-id-province-county-normalized-name-match,
rural,10300010005,1030001000040005,matched,legacy-id-province-county-normalized-name,1030001000040005
rural,10300010006,1030001000040006,matched,legacy-id-province-county-normalized-name,1030001000040006
rural,10300010007,1030001000040007,matched,legacy-id-parent-and-name,1030001000040007
rural,10300011002,1030001100020002,matched,legacy-id-parent-and-name,1030001100020002
rural,10300011003,1030001100020003,matched,legacy-id-parent-and-name,1030001100020003
rural,10300011004,1030001100020004,matched,legacy-id-parent-and-name,1030001100020004
rural,10300011005,1030001100020005,matched,legacy-id-parent-and-name,1030001100020005
rural,10300011006,1030001100020006,matched,legacy-id-province-county-normalized-name,1030001100020006
rural,10300013004,1030001300020004,matched,legacy-id-parent-and-name,1030001300020004
rural,10300013005,1030001300020005,matched,legacy-id-parent-and-name,1030001300020005
